trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20250421,SSE,916757890120.0,45790771111.0,42665338730.0,7838193327.0,63861963.0,924596083447.0,2093762247.0
20250421,BSE,5363118824.0,855275873.0,1938157367.0,852352.0,18400.0,5363971176.0,61650.0
20250418,SZSE,873793563164.0,39379944944.0,42291151751.0,3382570732.0,16367055.0,877176133896.0,663987962.0
20250418,SSE,913644906996.0,35926650820.0,39169942231.0,7741536987.0,111921384.0,921386443983.0,2085510684.0
20250418,BSE,5276186037.0,883153645.0,1971134574.0,769358.0,21298.0,5276955395.0,52100.0
20250417,SZSE,876721032710.0,41936988253.0,43255763241.0,3515898003.0,16315598.0,880236930713.0,717653135.0
20250417,SSE,916979946296.0,44123647919.0,46284243992.0,7752806362.0,49996551.0,924732752658.0,2071120684.0
20250417,BSE,5295797527.0,799931516.0,1872463310.0,701375.0,400.0,5296498902.0,49202.0
20250416,SZSE,878006455145.0,44989419890.0,46901002708.0,3509361945.0,21580403.0,881515817090.0,736462274.0
20250416,SSE,919159004275.0,45013705649.0,48171053369.0,7840287938.0,67662704.0,926999292213.0,2128802413.0
20250416,BSE,5243869495.0,645342852.0,1723134782.0,934782.0,7100.0,5244804277.0,67100.0
20250415,SZSE,879931802411.0,45396210120.0,44593584719.0,3541393600.0,33265838.0,883473196011.0,731424395.0
20250415,SSE,922346969118.0,44319971140.0,44695041942.0,7878874375.0,58123912.0,930225843493.0,2136686661.0
20250415,BSE,5309934372.0,823442204.0,1911950286.0,872024.0,0.0,5310806396.0,60500.0
20250414,SZSE,879114105339.0,59943317000.0,59104228336.0,3532437874.0,23094000.0,882646543213.0,720392343.0
20250414,SSE,922753835196.0,57952407994.0,53385359486.0,7861791225.0,106200893.0,930615626421.0,2138910705.0
20250414,BSE,5229581208.0,914813256.0,2007271138.0,906002.0,21400.0,5230487210.0,62100.0
20250411,SZSE,874860732976.0,61444896340.0,62941099907.0,3455116414.0,20699820.0,878315849390.0,713574181.0
20250411,SSE,918221823420.0,62309160472.0,64795559098.0,7557579540.0,58188732.0,925779402960.0,2071463432.0
20250411,BSE,5198517516.0,1020817053.0,2102271027.0,672382.0,0.0,5199189898.0,44700.0
20250410,SZSE,876337391176.0,73376794923.0,72122105578.0,3482100478.0,26282587.0,879819491654.0,716242486.0
20250410,SSE,920719496266.0,72459470914.0,71060405253.0,7564150459.0,141430997.0,928283646725.0,2102159616.0
20250410,BSE,5254805134.0,1313213932.0,2378685165.0,949465.0,14400.0,5255754599.0,80500.0
20250409,SZSE,875091824068.0,69060944241.0,72901637861.0,3410215011.0,39842569.0,878502039079.0,723147803.0
20250409,SSE,919376233259.0,73647795572.0,75603256202.0,7237712208.0,122001637.0,926613945467.0,2031381619.0
20250409,BSE,5087749024.0,875370387.0,1929161422.0,728146.0,12600.0,5088477170.0,66100.0
20250408,SZSE,878946276207.0,56781398012.0,76969745916.0,3364246468.0,51365496.0,882310522675.0,721635063.0
20250408,SSE,921356014088.0,59243153925.0,77500723596.0,7162980259.0,172015912.0,928518994347.0,2056670409.0
20250408,BSE,5073777556.0,555818188.0,1630880069.0,672857.0,1515.0,5074450413.0,67900.0
20250407,SZSE,899172891464.0,60946797249.0,89450166725.0,3275823022.0,42445871.0,902448714486.0,710581528.0
20250407,SSE,939658581632.0,68729211346.0,87808838036.0,6803925316.0,112642760.0,946462506948.0,1976738632.0
20250407,BSE,5162029463.0,560600487.0,1716025050.0,803346.0,59000.0,5162832809.0,78985.0
20250403,SZSE,927729617671.0,50985186355.0,55171992937.0,3616548467.0,66708520.0,931346166138.0,711201368.0
20250403,SSE,958806215111.0,50316600334.0,54866683041.0,7531452299.0,58987559.0,966337667410.0,2023375449.0
20250403,BSE,5421558950.0,477714423.0,1645115062.0,409704.0,450.0,5421968654.0,21435.0
20250402,SZSE,931932282904.0,43482041481.0,44036722604.0,3628968646.0,14005888.0,935561251550.0,665376152.0
20250402,SSE,963373933304.0,42910966375.0,44436232233.0,7604838679.0,34974639.0,970978771983.0,2028479726.0
20250402,BSE,5471504447.0,430059362.0,1605554448.0,699041.0,4036.0,5472203488.0,45221.0
20250401,SZSE,932399031312.0,48627807382.0,51271369615.0,3641964105.0,20751373.0,936040995417.0,664943002.0
20250401,SSE,964915147379.0,51565138671.0,53665405403.0,7594645817.0,87454163.0,972509793196.0,2036413111.0
20250401,BSE,5484552764.0,509034815.0,1666948804.0,866599.0,3000.0,5485419363.0,52185.0
20250331,SZSE,935053700961.0,51988819431.0,55507445891.0,3630495905.0,18191960.0,938684196866.0,659760189.0
20250331,SSE,967026910148.0,53671295584.0,53845936637.0,7476693793.0,56223472.0,974503603941.0,1989318520.0
20250331,BSE,5481848416.0,508304830.0,1674338265.0,815080.0,15054.0,5482663496.0,49185.0
20250328,SZSE,938594602728.0,50248798536.0,52863010220.0,3659863287.0,27862530.0,942254466015.0,662016388.0
20250328,SSE,967213232779.0,49000650491.0,50111391459.0,7470481196.0,42520602.0,974683713975.0,2001685702.0
20250328,BSE,5515700166.0,584575355.0,1742366589.0,730459.0,24505.0,5516430625.0,47836.0
20250327,SZSE,941226045122.0,53723378941.0,56086327789.0,3700375957.0,16571600.0,944926421079.0,650839321.0
20250327,SSE,968417545674.0,51135301340.0,52174577178.0,7663100195.0,58001853.0,976080645869.0,2026293651.0
20250327,BSE,5541823471.0,682787185.0,1846612881.0,713543.0,20000.0,5542537014.0,41385.0
20250326,SZSE,943420994775.0,52666614151.0,52488972532.0,3687752302.0,15552324.0,947108747077.0,649251751.0
20250326,SSE,969473222868.0,49500796463.0,48960234324.0,7615840734.0,49237687.0,977089063602.0,2010688128.0
20250326,BSE,5514976179.0,608682681.0,1795405190.0,694234.0,11500.0,5515670413.0,40985.0
20250325,SZSE,943293889558.0,57467277986.0,59292701598.0,3693780932.0,18628096.0,946987670490.0,656641965.0
20250325,SSE,968943026169.0,52428688528.0,53257362491.0,7653780592.0,79283282.0,976596806761.0,2011502540.0
20250325,BSE,5509695565.0,649532298.0,1814338384.0,753678.0,10712.0,5510449243.0,49485.0
20250324,SZSE,945136119972.0,64489063402.0,68336977277.0,3712800479.0,21292367.0,948848920451.0,656092744.0
20250324,SSE,969786080222.0,57074892321.0,58929265232.0,7541942269.0,59551606.0,977328022491.0,1971349007.0
20250324,BSE,5532969402.0,552425443.0,1702972613.0,680260.0,20388.0,5533649662.0,38773.0
20250321,SZSE,948858800539.0,72083079355.0,80854560985.0,3691436308.0,15181571.0,952550236847.0,650701800.0
20250321,SSE,971655569946.0,64818227748.0,70067194074.0,7587577611.0,43474260.0,979243147557.0,1997206721.0
20250321,BSE,5625765295.0,705021955.0,1853894054.0,558273.0,3412.0,5626323568.0,38163.0
20250320,SZSE,957546286983.0,73562951659.0,73278672677.0,3755011358.0,13204795.0,961301298341.0,660447522.0
20250320,SSE,976925908288.0,62244994431.0,60295973581.0,7858725646.0,42294868.0,984784633934.0,2037681027.0
20250320,BSE,5783467083.0,896408612.0,2027642130.0,801228.0,16039.0,5784268311.0,65788.0
20250319,SZSE,957276596765.0,79118767288.0,79065586517.0,3817851811.0,23753389.0,961094448576.0,663416558.0
20250319,SSE,974998389156.0,61257317822.0,61078857950.0,8009325780.0,40990225.0,983007714936.0,2059067883.0
20250319,BSE,5867077213.0,1151435297.0,2285296728.0,898357.0,16910.0,5867975570.0,62661.0
20250318,SZSE,957203594763.0,86716598781.0,82085701065.0,3863550980.0,18025600.0,961067145743.0,673697635.0
20250318,SSE,974837417875.0,66658461032.0,63108745568.0,8067587178.0,44274870.0,982905005053.0,2075404485.0
20250318,BSE,5832080479.0,1243543166.0,2429625249.0,763262.0,8088.0,5832843741.0,51251.0
20250317,SZSE,952548775662.0,85642045347.0,77085356987.0,3870542036.0,15549142.0,956419317698.0,689187733.0
20250317,SSE,971314793092.0,68176130429.0,64578018442.0,8277178377.0,84763225.0,979591971469.0,2138226821.0
20250317,BSE,5765616581.0,1340818915.0,2522748434.0,661962.0,6912.0,5766278543.0,43163.0
20250314,SZSE,944101521081.0,96863034464.0,95278520529.0,3955416225.0,21582690.0,948056937306.0,696135236.0
20250314,SSE,967761631056.0,83499682377.0,83871155174.0,8216816871.0,86024978.0,975978447927.0,2114737777.0
20250314,BSE,5623806355.0,1349253137.0,2532012892.0,639604.0,6500.0,5624445959.0,41751.0
20250313,SZSE,942531829263.0,82662550995.0,86042583789.0,3877509956.0,19983772.0,946409339219.0,696300635.0
20250313,SSE,968166630947.0,67033145026.0,69778187887.0,8112412959.0,60395209.0,976279043906.0,2132695639.0
20250313,BSE,5550229895.0,1043859607.0,2242336972.0,616329.0,5500.0,5550846224.0,40751.0
20250312,SZSE,945922959832.0,96921388927.0,90417358881.0,3926757562.0,17853205.0,949849717394.0,697533812.0
20250312,SSE,970925278485.0,73984217204.0,68844467656.0,8174331622.0,64688871.0,979099610107.0,2144067463.0
20250312,BSE,5528945057.0,1144349587.0,2357316316.0,584086.0,0.0,5529529143.0,37051.0
20250311,SZSE,939441644086.0,80912025971.0,79143827455.0,3915585938.0,20886040.0,943357230024.0,695193226.0
20250311,SSE,965795797513.0,64969051754.0,65140330930.0,8123259995.0,75345126.0,973919057508.0,2135553654.0
20250311,BSE,5447899294.0,1030080306.0,2249102477.0,627752.0,0.0,5448527046.0,41871.0
20250310,SZSE,937655230101.0,81488312106.0,76235693209.0,3890709009.0,23725881.0,941545939110.0,693629508.0
20250310,SSE,965980054878.0,64770222659.0,60460763932.0,7983108068.0,59036256.0,973963162946.0,2101718126.0
20250310,BSE,5336002093.0,1125651519.0,2377379495.0,723204.0,12439.0,5336725297.0,49190.0
20250307,SZSE,932447715416.0,99979445814.0,105806738176.0,3845059410.0,16558758.0,936292774826.0,687557569.0
20250307,SSE,961683902616.0,76875430813.0,80507489544.0,7921937248.0,45528841.0,969605839864.0,2085616340.0
20250307,BSE,5126758372.0,1125321899.0,2364922704.0,574573.0,0.0,5127332945.0,36751.0
20250306,SZSE,938291066458.0,115210005269.0,104199435762.0,3900949945.0,49208381.0,942192016403.0,692697260.0
20250306,SSE,965326732669.0,86595311696.0,80661434991.0,7975582960.0,60520999.0,973302315629.0,2096030579.0
20250306,BSE,5191289710.0,1412031664.0,2639382866.0,654660.0,0.0,5191944370.0,44151.0
20250305,SZSE,927311849395.0,77487414162.0,74595982594.0,3794704766.0,18321925.0,931106554161.0,662597053.0
20250305,SSE,959407691107.0,60649947203.0,60341774837.0,7823930326.0,71588436.0,967231621433.0,2102211189.0
20250305,BSE,4996449667.0,1429364936.0,2667200033.0,965474.0,16000.0,4997415141.0,67451.0
20250304,SZSE,924428815298.0,72875386018.0,70602506887.0,3748883768.0,16963360.0,928177699066.0,658626892.0
20250304,SSE,959104687354.0,60144452545.0,60742349223.0,7616965846.0,89249926.0,966721653200.0,2061753354.0
20250304,BSE,4755053025.0,1136812989.0,2350802597.0,799054.0,28366.0,4755852079.0,54051.0
20250303,SZSE,922017044841.0,80360456268.0,79934899879.0,3754336080.0,28422090.0,925771380921.0,665266307.0
20250303,SSE,959710302382.0,65691075979.0,66882577924.0,7467808538.0,59117176.0,967178110920.0,2027086840.0
20250303,BSE,4649020745.0,1082199465.0,2291980828.0,661550.0,5800.0,4649682295.0,27685.0
20250228,SZSE,921735951612.0,90555660060.0,100980283080.0,3663381830.0,23104005.0,925399333442.0,654775083.0
20250228,SSE,960907206926.0,78168903895.0,85152875080.0,7437464582.0,46641713.0,968344671508.0,2023839235.0
20250228,BSE,4526768471.0,870967493.0,2104043473.0,588863.0,8300.0,4527357334.0,30185.0
20250227,SZSE,932433003779.0,111953613736.0,109701409254.0,3855875536.0,18184855.0,936288879315.0,657451007.0
20250227,SSE,967908224325.0,89205904643.0,89558735478.0,7819874428.0,84548182.0,975728098753.0,2077603268.0
20250227,BSE,4686824214.0,1049654683.0,2289071711.0,727084.0,1000.0,4687551298.0,39385.0
20250226,SZSE,930242067080.0,112582203020.0,106952018833.0,3893094338.0,29521716.0,934135161418.0,660381853.0
20250226,SSE,968281688463.0,90069928898.0,85635888021.0,7791601017.0,72017426.0,976073289480.0,2050384130.0
20250226,BSE,4641585258.0,892558070.0,2144207911.0,863563.0,6584.0,4642448821.0,52185.0
20250225,SZSE,924628492439.0,109057882533.0,105444096661.0,3795813568.0,31826461.0,928424306007.0,652244368.0
20250225,SSE,963879747065.0,84655361497.0,81575264260.0,7630163667.0,78791386.0,971509910732.0,2077965126.0
20250225,BSE,4652476949.0,854275131.0,2134490282.0,813429.0,15516.0,4653290378.0,45601.0
20250224,SZSE,921025749877.0,122521834591.0,114797411102.0,3817210674.0,28002190.0,924842960551.0,637741537.0
20250224,SSE,960817195447.0,94179878950.0,90050981296.0,7696499601.0,79720776.0,968513695048.0,2064441396.0
20250224,BSE,4596790597.0,1074638424.0,2371552153.0,761785.0,46498.0,4597552382.0,62085.0
20250221,SZSE,913323986104.0,130494467250.0,127789689949.0,3754991237.0,24213960.0,917078977341.0,629908076.0
20250221,SSE,956706096115.0,104987584876.0,101552002911.0,7577570831.0,60691479.0,964283666946.0,2028791842.0
20250221,BSE,4479716643.0,1199152805.0,2491613760.0,399470.0,4002.0,4480116113.0,17187.0
20250220,SZSE,910649625103.0,96423670295.0,92603031426.0,3668163778.0,55617640.0,914317788881.0,630213654.0
20250220,SSE,953302647173.0,76570049568.0,73654603674.0,7511526974.0,115549105.0,960814174147.0,2046698481.0
20250220,BSE,4397204102.0,978543223.0,2260960585.0,505929.0,11398.0,4397710031.0,26083.0
20250219,SZSE,906858057966.0,95458223764.0,90445499671.0,3545545689.0,21172293.0,910403603655.0,594641492.0
20250219,SSE,950398196565.0,79824948727.0,74840681292.0,7335347322.0,72472768.0,957733543887.0,1980436091.0
20250219,BSE,4295923321.0,789271710.0,2070753462.0,450186.0,4532.0,4296373507.0,17885.0
20250218,SZSE,901854420517.0,95135697049.0,98260382372.0,3526785183.0,22049307.0,905381205700.0,621127778.0
20250218,SSE,945424585208.0,75862934907.0,79589045212.0,7260409386.0,60056270.0,952684994594.0,1975476398.0
20250218,BSE,4158293544.0,653449084.0,1995511821.0,600449.0,8938.0,4158893993.0,61954.0
20250217,SZSE,905015767143.0,112489004453.0,102893805700.0,3647917814.0,47992610.0,908663684957.0,633413365.0
20250217,SSE,949158718589.0,88249804088.0,80430807286.0,7548763546.0,108670415.0,956707482135.0,2039058162.0
20250217,BSE,4231862834.0,807218771.0,881482688.0,734580.0,47289.0,4232597414.0,67516.0
20250214,SZSE,896691318624.0,94018369299.0,94183471409.0,3572724110.0,21560578.0,900264042734.0,604433595.0
20250214,SSE,941352939939.0,76358902828.0,75580393474.0,7370919487.0,49654461.0,948723859426.0,1975752708.0
20250214,BSE,4271724777.0,760135879.0,837046417.0,417662.0,8949.0,4272142439.0,26165.0
20250213,SZSE,896870643678.0,100611797205.0,100905793335.0,3587138065.0,25416774.0,900457781743.0,627534184.0
20250213,SSE,940585522678.0,78785245943.0,79330406764.0,7552674042.0,57468483.0,948138196720.0,2046117139.0
20250213,BSE,4267889675.0,928908098.0,1006371537.0,493805.0,6304.0,4268383480.0,49343.0
20250212,SZSE,897181033285.0,97483790652.0,92347487548.0,3619324665.0,30669908.0,900800357950.0,622947982.0
20250212,SSE,941142844137.0,74195992923.0,72187787337.0,7554332159.0,56438822.0,948697176296.0,2029535676.0
20250212,BSE,4223184203.0,961619681.0,1041214188.0,414992.0,0.0,4223599195.0,44039.0
20250211,SZSE,892061787291.0,88476487977.0,85145489154.0,3519677269.0,35266550.0,895581464560.0,612090523.0
20250211,SSE,939146823237.0,68991323695.0,66378149195.0,7387044509.0,104700720.0,946533867746.0,2018807076.0
20250211,BSE,4132117232.0,1199879601.0,1277948753.0,708522.0,11700.0,4132825754.0,64539.0
20250210,SZSE,888741244299.0,98304532563.0,87739359068.0,3480768019.0,34769684.0,892222012318.0,596525797.0
20250210,SSE,936541604647.0,75979123469.0,67453719058.0,7242119013.0,87479397.0,943783723660.0,1958328584.0
20250210,BSE,3907680015.0,750806366.0,826276470.0,597463.0,16716.0,3908277478.0,65216.0
20250207,SZSE,878190423408.0,116104264568.0,109591475860.0,3391382795.0,30885508.0,881581806203.0,579657863.0
20250207,SSE,928035285866.0,89421359099.0,85016164215.0,7040564156.0,95393542.0,935075850022.0,1913695383.0
20250207,BSE,3835049943.0,957395433.0,1031951377.0,537201.0,6500.0,3835587144.0,54700.0
20250206,SZSE,871693200998.0,89471432264.0,81117746760.0,3257264974.0,30514622.0,874950465972.0,579418341.0
20250206,SSE,923656820579.0,69922345231.0,63647290583.0,6814698903.0,71877167.0,930471519482.0,1896167686.0
20250206,BSE,3660403079.0,516898740.0,591767046.0,479803.0,5000.0,3660882882.0,52700.0
20250205,SZSE,863353272384.0,70926796896.0,61675598605.0,3062208529.0,28515157.0,866415480913.0,569384486.0
20250205,SSE,917392767343.0,59985310765.0,49367988556.0,6613023309.0,76575363.0,924005790652.0,1895547148.0
20250205,BSE,3635435047.0,291779339.0,365961518.0,476692.0,2500.0,3635911739.0,50200.0
20250127,SZSE,854111725002.0,52998664416.0,71100920760.0,2925708925.0,38430523.0,857037433927.0,561477967.0
20250127,SSE,906836932381.0,42241517112.0,58495965231.0,6487615579.0,138061674.0,913324547960.0,1901506071.0
20250127,BSE,3588255482.0,204816286.0,281077555.0,404820.0,0.0,3588660302.0,47700.0
20250124,SZSE,871920230667.0,62878226989.0,67747722250.0,3048186442.0,15979516.0,874968417109.0,549841551.0
20250124,SSE,923170752645.0,50086425277.0,56259919328.0,6483695028.0,35501445.0,929654447673.0,1826680161.0
20250124,BSE,3705369120.0,301037411.0,380060204.0,440159.0,11000.0,3705809279.0,49700.0
20250123,SZSE,876806477751.0,72996881877.0,75108152994.0,3197004141.0,20780711.0,880003481892.0,588617352.0
20250123,SSE,929453719597.0,59724991108.0,62698806369.0,6853057803.0,116506243.0,936306777400.0,1937450525.0
20250123,BSE,3718340221.0,350328669.0,431894069.0,353468.0,7577.0,3718693689.0,59584.0
20250122,SZSE,878814041972.0,57445447129.0,60046437513.0,3322095474.0,33982247.0,882136137446.0,598121209.0
20250122,SSE,932612094200.0,49208304744.0,48426862308.0,6937710624.0,106974768.0,939549804824.0,1959279705.0
20250122,BSE,3750561263.0,308206303.0,389128595.0,614992.0,2050.0,3751176255.0,66192.0
20250121,SZSE,881376828412.0,65554585559.0,64482711891.0,3358585160.0,31917400.0,884735413572.0,585941435.0
20250121,SSE,931833618165.0,51901905868.0,51616035377.0,6922513760.0,113296417.0,938756131925.0,1921433088.0
20250121,BSE,3794983294.0,318225995.0,399698032.0,753452.0,10117.0,3795736746.0,70873.0
20250120,SZSE,880318780178.0,60585787908.0,59257595154.0,3298589893.0,18431489.0,883617370071.0,575174389.0
20250120,SSE,931550947430.0,50796010934.0,51187882094.0,6808207228.0,52349806.0,938359154658.0,1860518338.0
20250120,BSE,3816925908.0,340691926.0,423841741.0,696730.0,13768.0,3817622638.0,70383.0
20250117,SZSE,879011707399.0,54932935798.0,58019886387.0,3274051675.0,17781740.0,882285759074.0,571787231.0
20250117,SSE,931949689547.0,48099775514.0,51718019835.0,6788528581.0,42559892.0,938738218128.0,1870945259.0
20250117,BSE,3813186759.0,383837454.0,467223718.0,566674.0,6279.0,3813753433.0,56615.0
20250116,SZSE,882108386185.0,64092363793.0,63225058082.0,3275712889.0,48532999.0,885384099074.0,576071334.0
20250116,SSE,935572524508.0,55337854569.0,55006490754.0,6869158500.0,101362385.0,942441683008.0,1906071345.0
20250116,BSE,3800197325.0,429518261.0,509978956.0,728334.0,1100.0,3800925659.0,69136.0
20250115,SZSE,881245241471.0,57613943665.0,56381426521.0,3181302478.0,37414868.0,884426543949.0,556605724.0
20250115,SSE,935243523067.0,47392505448.0,47129166619.0,6881502074.0,122794474.0,942125025141.0,1932772665.0
20250115,BSE,3818754963.0,566390354.0,646471950.0,711973.0,2013.0,3819466936.0,70049.0
20250114,SZSE,879785955364.0,71829433061.0,63921455567.0,3175740905.0,26559200.0,882961696269.0,537472946.0
20250114,SSE,934983756674.0,61134374592.0,57641323865.0,6765618986.0,87715491.0,941749375660.0,1864090389.0
20250114,BSE,3779051734.0,543874085.0,620523972.0,788029.0,32602.0,3779839763.0,76787.0
20250113,SZSE,871846770369.0,39393254358.0,70524710219.0,3163514729.0,22105140.0,875010285098.0,587462013.0
20250113,SSE,931498491977.0,39276052098.0,39611208734.0,6728814379.0,52582295.0,938227306356.0,1961130508.0
20250113,BSE,3691959941.0,200437166.0,275234526.0,376923.0,29238.0,3692336864.0,44985.0
20250110,SZSE,872353588738.0,49943205709.0,55920999928.0,3205566997.0,26851486.0,875559155735.0,609080863.0
20250110,SSE,931847072917.0,46445929478.0,49281308147.0,6925447089.0,56239094.0,938772520006.0,2060432288.0
20250110,BSE,3675894722.0,279467622.0,356986380.0,284021.0,2315.0,3676178743.0,17762.0
20250109,SZSE,878278402803.0,51984074976.0,52336508921.0,3256225646.0,31921178.0,881534628449.0,601405095.0
20250109,SSE,934699072676.0,44397224527.0,44484337309.0,7089977374.0,101663196.0,941789050050.0,2075767923.0
20250109,BSE,3760247586.0,389060180.0,469333785.0,570551.0,0.0,3760818137.0,47947.0
20250108,SZSE,878661817018.0,54968113146.0,57523965191.0,3135208540.0,46145026.0,881797025558.0,587384906.0
20250108,SSE,934798277212.0,51011208618.0,52825749183.0,7020115928.0,220245868.0,941818393140.0,2054264539.0
20250108,BSE,3708878602.0,295239233.0,375962280.0,740701.0,0.0,3709619303.0,75717.0
20250107,SZSE,881231344093.0,48784844142.0,48200722619.0,3080472786.0,35575177.0,884311816879.0,561608586.0
20250107,SSE,936619486694.0,43721076608.0,44039378917.0,6564452550.0,79112576.0,943183939244.0,1902959083.0
20250107,BSE,3726746536.0,266269125.0,346620824.0,738810.0,600.0,3727485346.0,75717.0
20250106,SZSE,880657972461.0,40804326174.0,45411540394.0,2936880576.0,19887640.0,883594853037.0,546109601.0
20250106,SSE,936940484542.0,38625308830.0,42031300809.0,6406728687.0,62821301.0,943347213229.0,1879109078.0
20250106,BSE,3723627849.0,240877845.0,320156811.0,790640.0,1000.0,3724418489.0,79900.0
20250103,SZSE,885277404972.0,51305754726.0,61309337148.0,2967871605.0,27036140.0,888245276577.0,551615030.0
20250103,SSE,940349502202.0,47446905780.0,55119501887.0,6597955717.0,53341607.0,946947457919.0,1944511417.0
20250103,BSE,3744104288.0,259904590.0,339864873.0,745685.0,16283.0,3744849973.0,79500.0
20250102,SZSE,895259667977.0,60597764263.0,66116257694.0,3076920641.0,22256088.0,898336588618.0,549998735.0
20250102,SSE,948028697338.0,61694892869.0,63161317001.0,6920630454.0,78899226.0,954949327792.0,2000021260.0
20250102,BSE,3834571918.0,263241551.0,341787923.0,649515.0,50140.0,3835221433.0,64217.0
